NAME,TBNAME,TBCREATOR
PARENT_ENVIRONMENT_SCORE,SCHOOLS,BWV46471
PHONE_NUMBER,SCHOOLS,BWV46471
PK_2_LITERACY__,SCHOOLS,BWV46471
PK_2_MATH__,SCHOOLS,BWV46471
POLICE_DISTRICT,SCHOOLS,BWV46471
RATE_OF_MISCONDUCTS__PER_100_STUDENTS_,SCHOOLS,BWV46471
SAFETY_ICON,SCHOOLS,BWV46471
SAFETY_SCORE,SCHOOLS,BWV46471
SCHOOL_ID,SCHOOLS,BWV46471
STATE,SCHOOLS,BWV46471
STREET_ADDRESS,SCHOOLS,BWV46471
STUDENTS_PASSING__ALGEBRA__,SCHOOLS,BWV46471
STUDENTS_TAKING__ALGEBRA__,SCHOOLS,BWV46471
TEACHERS_ICON,SCHOOLS,BWV46471
TEACHERS_SCORE,SCHOOLS,BWV46471
TRACK_SCHEDULE,SCHOOLS,BWV46471
WARD,SCHOOLS,BWV46471
X_COORDINATE,SCHOOLS,BWV46471
Y_COORDINATE,SCHOOLS,BWV46471
ZIP_CODE,SCHOOLS,BWV46471
PRICE,SHOESHOP,BWV46471
PRODUCT,SHOESHOP,BWV46471
STOCK,SHOESHOP,BWV46471
PROCEDURE_NAME,GSE_AUTHORIZATION,DB2GSE  
USER_NAME,GSE_AUTHORIZATION,DB2GSE  
COORDSYS_NAME,GSE_COORDINATE_SYSTEMS,DB2GSE  
DEFINER,GSE_COORDINATE_SYSTEMS,DB2GSE  
DEFINITION,GSE_COORDINATE_SYSTEMS,DB2GSE  
DESCRIPTION,GSE_COORDINATE_SYSTEMS,DB2GSE  
ORGANIZATION,GSE_COORDINATE_SYSTEMS,DB2GSE  
ORGANIZATION_COORDSYS_ID,GSE_COORDINATE_SYSTEMS,DB2GSE  
DEFINER,GSE_DEFAULTS,DB2GSE  
NAME,GSE_DEFAULTS,DB2GSE  
STATUS,GSE_DEFAULTS,DB2GSE  
VALUE,GSE_DEFAULTS,DB2GSE  
VISIBLE,GSE_DEFAULTS,DB2GSE  
DEFINER,GSE_GEOCODERS,DB2GSE  
DESCRIPTION,GSE_GEOCODERS,DB2GSE  
FUNCTION_NAME,GSE_GEOCODERS,DB2GSE  
FUNCTION_REGISTER_TIME,GSE_GEOCODERS,DB2GSE  
FUNCTION_SCHEMA,GSE_GEOCODERS,DB2GSE  
GEOCODER_NAME,GSE_GEOCODERS,DB2GSE  
SPECIFIC_NAME,GSE_GEOCODERS,DB2GSE  
VENDOR,GSE_GEOCODERS,DB2GSE  
DEFINER,GSE_GEOCODER_PARAMETERS,DB2GSE  
DESCRIPTION,GSE_GEOCODER_PARAMETERS,DB2GSE  
GEOCODER_NAME,GSE_GEOCODER_PARAMETERS,DB2GSE  
ORDINAL,GSE_GEOCODER_PARAMETERS,DB2GSE  
PARAMETER_DEFAULT,GSE_GEOCODER_PARAMETERS,DB2GSE  
AUTOGC_INSERT_TRIGGER_NAME,GSE_GEOCODING,DB2GSE  
AUTOGC_UPDATE_TRIGGER_NAME,GSE_GEOCODING,DB2GSE  
COLUMN_NAME,GSE_GEOCODING,DB2GSE  
COMMIT_COUNT,GSE_GEOCODING,DB2GSE  
DEFINER,GSE_GEOCODING,DB2GSE  
GEOCODER_NAME,GSE_GEOCODING,DB2GSE  
GEOCODING_SETUP_TIME,GSE_GEOCODING,DB2GSE  
MODE,GSE_GEOCODING,DB2GSE  
SOURCE_COLUMNS,GSE_GEOCODING,DB2GSE  
TABLE_NAME,GSE_GEOCODING,DB2GSE  
TABLE_SCHEMA,GSE_GEOCODING,DB2GSE  
WHERE_CLAUSE,GSE_GEOCODING,DB2GSE  
COLUMN_NAME,GSE_GEOCODING_PARAMETERS,DB2GSE  
DEFINER,GSE_GEOCODING_PARAMETERS,DB2GSE  
GEOCODER_NAME,GSE_GEOCODING_PARAMETERS,DB2GSE  
ORDINAL,GSE_GEOCODING_PARAMETERS,DB2GSE  
PARAMETER_VALUE,GSE_GEOCODING_PARAMETERS,DB2GSE  
TABLE_NAME,GSE_GEOCODING_PARAMETERS,DB2GSE  
TABLE_SCHEMA,GSE_GEOCODING_PARAMETERS,DB2GSE  
COLUMN_NAME,GSE_GEOMETRY_COLUMNS,DB2GSE  
COLUMN_REGISTER_TIME,GSE_GEOMETRY_COLUMNS,DB2GSE  
DEFINER,GSE_GEOMETRY_COLUMNS,DB2GSE  
EXTENT_TIME,GSE_GEOMETRY_COLUMNS,DB2GSE  
MAX_M,GSE_GEOMETRY_COLUMNS,DB2GSE  
MAX_X,GSE_GEOMETRY_COLUMNS,DB2GSE  
MAX_Y,GSE_GEOMETRY_COLUMNS,DB2GSE  
MAX_Z,GSE_GEOMETRY_COLUMNS,DB2GSE  
MIN_M,GSE_GEOMETRY_COLUMNS,DB2GSE  
MIN_X,GSE_GEOMETRY_COLUMNS,DB2GSE  
MIN_Y,GSE_GEOMETRY_COLUMNS,DB2GSE  
MIN_Z,GSE_GEOMETRY_COLUMNS,DB2GSE  
SRS_CONSTRAINT_NAME,GSE_GEOMETRY_COLUMNS,DB2GSE  
SRS_NAME,GSE_GEOMETRY_COLUMNS,DB2GSE  
TABLE_NAME,GSE_GEOMETRY_COLUMNS,DB2GSE  
TABLE_SCHEMA,GSE_GEOMETRY_COLUMNS,DB2GSE  
COLNAMES,GSE_INDEX_SAVE,DB2GSE  
IEARGUMENTS,GSE_INDEX_SAVE,DB2GSE  
INDEX_NAME,GSE_INDEX_SAVE,DB2GSE  
INDEX_SCHEMA,GSE_INDEX_SAVE,DB2GSE  
STATUS,GSE_INDEX_SAVE,DB2GSE  
TABLE_NAME,GSE_INDEX_SAVE,DB2GSE  
TABLE_SCHEMA,GSE_INDEX_SAVE,DB2GSE  
DEFINER,GSE_SIZINGS,DB2GSE  
DESCRIPTION,GSE_SIZINGS,DB2GSE  
SUPPORTED_VALUE,GSE_SIZINGS,DB2GSE  
VARIABLE_NAME,GSE_SIZINGS,DB2GSE  
COORDSYS_NAME,GSE_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
DEFINER,GSE_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
DEFINITION,GSE_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
DESCRIPTION,GSE_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
M_OFFSET,GSE_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
M_SCALE,GSE_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
SRS_ID,GSE_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
SRS_NAME,GSE_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
X_OFFSET,GSE_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
X_SCALE,GSE_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
Y_OFFSET,GSE_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
Z_OFFSET,GSE_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
Z_SCALE,GSE_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
CONVERSION_FACTOR,GSE_UNITS_OF_MEASURE,DB2GSE  
DEFINER,GSE_UNITS_OF_MEASURE,DB2GSE  
DESCRIPTION,GSE_UNITS_OF_MEASURE,DB2GSE  
FACTOR_B,GSE_UNITS_OF_MEASURE,DB2GSE  
FACTOR_C,GSE_UNITS_OF_MEASURE,DB2GSE  
UNIT_NAME,GSE_UNITS_OF_MEASURE,DB2GSE  
UNIT_TYPE,GSE_UNITS_OF_MEASURE,DB2GSE  
COORDSYS_NAME,ST_COORDINATE_SYSTEMS,DB2GSE  
COORDSYS_TYPE,ST_COORDINATE_SYSTEMS,DB2GSE  
DEFINER,ST_COORDINATE_SYSTEMS,DB2GSE  
DEFINITION,ST_COORDINATE_SYSTEMS,DB2GSE  
DESCRIPTION,ST_COORDINATE_SYSTEMS,DB2GSE  
ORGANIZATION,ST_COORDINATE_SYSTEMS,DB2GSE  
ORGANIZATION_COORDSYS_ID,ST_COORDINATE_SYSTEMS,DB2GSE  
DEFINER,ST_GEOCODERS,DB2GSE  
DESCRIPTION,ST_GEOCODERS,DB2GSE  
FUNCTION_NAME,ST_GEOCODERS,DB2GSE  
FUNCTION_SCHEMA,ST_GEOCODERS,DB2GSE  
GEOCODER_NAME,ST_GEOCODERS,DB2GSE  
RETURN_TYPE_NAME,ST_GEOCODERS,DB2GSE  
RETURN_TYPE_SCHEMA,ST_GEOCODERS,DB2GSE  
SPECIFIC_NAME,ST_GEOCODERS,DB2GSE  
VENDOR,ST_GEOCODERS,DB2GSE  
DEFINER,ST_GEOCODER_PARAMETERS,DB2GSE  
DESCRIPTION,ST_GEOCODER_PARAMETERS,DB2GSE  
GEOCODER_NAME,ST_GEOCODER_PARAMETERS,DB2GSE  
ORDINAL,ST_GEOCODER_PARAMETERS,DB2GSE  
PARAMETER_DEFAULT,ST_GEOCODER_PARAMETERS,DB2GSE  
PARAMETER_NAME,ST_GEOCODER_PARAMETERS,DB2GSE  
TYPE_NAME,ST_GEOCODER_PARAMETERS,DB2GSE  
TYPE_SCHEMA,ST_GEOCODER_PARAMETERS,DB2GSE  
COLUMN_NAME,ST_GEOCODING,DB2GSE  
COMMIT_COUNT,ST_GEOCODING,DB2GSE  
DEFINER,ST_GEOCODING,DB2GSE  
GEOCODER_NAME,ST_GEOCODING,DB2GSE  
MODE,ST_GEOCODING,DB2GSE  
SOURCE_COLUMNS,ST_GEOCODING,DB2GSE  
TABLE_NAME,ST_GEOCODING,DB2GSE  
TABLE_SCHEMA,ST_GEOCODING,DB2GSE  
WHERE_CLAUSE,ST_GEOCODING,DB2GSE  
COLUMN_NAME,ST_GEOCODING_PARAMETERS,DB2GSE  
DEFINER,ST_GEOCODING_PARAMETERS,DB2GSE  
ORDINAL,ST_GEOCODING_PARAMETERS,DB2GSE  
PARAMETER_NAME,ST_GEOCODING_PARAMETERS,DB2GSE  
PARAMETER_VALUE,ST_GEOCODING_PARAMETERS,DB2GSE  
TABLE_NAME,ST_GEOCODING_PARAMETERS,DB2GSE  
TABLE_SCHEMA,ST_GEOCODING_PARAMETERS,DB2GSE  
COLUMN_NAME,ST_GEOMETRY_COLUMNS,DB2GSE  
DEFINER,ST_GEOMETRY_COLUMNS,DB2GSE  
EXTENT_TIME,ST_GEOMETRY_COLUMNS,DB2GSE  
MAX_M,ST_GEOMETRY_COLUMNS,DB2GSE  
MAX_X,ST_GEOMETRY_COLUMNS,DB2GSE  
MAX_Y,ST_GEOMETRY_COLUMNS,DB2GSE  
MAX_Z,ST_GEOMETRY_COLUMNS,DB2GSE  
MIN_M,ST_GEOMETRY_COLUMNS,DB2GSE  
MIN_X,ST_GEOMETRY_COLUMNS,DB2GSE  
MIN_Y,ST_GEOMETRY_COLUMNS,DB2GSE  
MIN_Z,ST_GEOMETRY_COLUMNS,DB2GSE  
SRS_ID,ST_GEOMETRY_COLUMNS,DB2GSE  
SRS_NAME,ST_GEOMETRY_COLUMNS,DB2GSE  
TABLE_NAME,ST_GEOMETRY_COLUMNS,DB2GSE  
TABLE_SCHEMA,ST_GEOMETRY_COLUMNS,DB2GSE  
TYPE_NAME,ST_GEOMETRY_COLUMNS,DB2GSE  
TYPE_SCHEMA,ST_GEOMETRY_COLUMNS,DB2GSE  
DEFINER,ST_SIZINGS,DB2GSE  
DESCRIPTION,ST_SIZINGS,DB2GSE  
SUPPORTED_VALUE,ST_SIZINGS,DB2GSE  
VARIABLE_NAME,ST_SIZINGS,DB2GSE  
COORDSYS_NAME,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
COORDSYS_TYPE,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
DEFINER,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
DEFINITION,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
DESCRIPTION,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
MAX_M,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
MAX_X,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
MAX_Y,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
MAX_Z,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
MIN_M,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
MIN_X,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
MIN_Y,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
MIN_Z,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
M_OFFSET,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
M_SCALE,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
ORGANIZATION,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
ORGANIZATION_COORDSYS_ID,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
SRS_ID,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
SRS_NAME,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
X_OFFSET,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
X_SCALE,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
Y_OFFSET,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
Y_SCALE,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
Z_OFFSET,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
Z_SCALE,ST_SPATIAL_REFERENCE_SYSTEMS,DB2GSE  
CONVERSION_FACTOR,ST_UNITS_OF_MEASURE,DB2GSE  
DEFINER,ST_UNITS_OF_MEASURE,DB2GSE  
DESCRIPTION,ST_UNITS_OF_MEASURE,DB2GSE  
UNIT_NAME,ST_UNITS_OF_MEASURE,DB2GSE  
UNIT_TYPE,ST_UNITS_OF_MEASURE,DB2GSE  
NUMRETRY,POLICY,DB2INST1
PASSWORDLENGTH,POLICY,DB2INST1
POLICYNAME,POLICY,DB2INST1
EMAIL,USER_TABLE,DB2INST1
GROUP,USER_TABLE,DB2INST1
IBMID,USER_TABLE,DB2INST1
LOCKED,USER_TABLE,DB2INST1
POLICYNAME,USER_TABLE,DB2INST1
USERNAME,USER_TABLE,DB2INST1
DBNAME,JOBINSTANCE,DSJOBMGR
JOBID,JOBINSTANCE,DSJOBMGR
PASSWORD,JOBINSTANCE,DSJOBMGR
SCHEDULEID,JOBINSTANCE,DSJOBMGR
USERNAME,JOBINSTANCE,DSJOBMGR
JOBID,JOBPROPS,DSJOBMGR
JOBPROPNAME,JOBPROPS,DSJOBMGR
JOBPROPVALUE,JOBPROPS,DSJOBMGR
CATEGORY,JOBS,DSJOBMGR
DBPROFILENAME,JOBS,DSJOBMGR
DBREQFORJOB,JOBS,DSJOBMGR
FINALJOBID,JOBS,DSJOBMGR
JOBCOMPONENT,JOBS,DSJOBMGR
JOBCREATOR,JOBS,DSJOBMGR
JOBDESC,JOBS,DSJOBMGR
JOBID,JOBS,DSJOBMGR
JOBIDONFAILURE,JOBS,DSJOBMGR
JOBIDONSUCCESS,JOBS,DSJOBMGR
JOBNAME,JOBS,DSJOBMGR
JOBTYPE,JOBS,DSJOBMGR
LASTMODIFIED,JOBS,DSJOBMGR
RESERVED_1,JOBS,DSJOBMGR
RESERVED_2,JOBS,DSJOBMGR
SCHEDENABLED,JOBS,DSJOBMGR
CONDITIONS,NOTIFICATION,DSJOBMGR
DBNUM,NOTIFICATION,DSJOBMGR
JOBID,NOTIFICATION,DSJOBMGR
NOTIFICATIONID,NOTIFICATION,DSJOBMGR
NOTIFICATIONNUM,NOTIFICATION,DSJOBMGR
RECIPIENTS,NOTIFICATION,DSJOBMGR
NOTIFICATIONID,NOTIFICATIONPROPS,DSJOBMGR
NOTIFICATIONPROPNAME,NOTIFICATIONPROPS,DSJOBMGR
NOTIFICATIONPROPVALUE,NOTIFICATIONPROPS,DSJOBMGR
DBNUM,SCHEDULE,DSJOBMGR
ENDDATE,SCHEDULE,DSJOBMGR
INCREMENT,SCHEDULE,DSJOBMGR
INSTANCES,SCHEDULE,DSJOBMGR
INSTANCETYPE,SCHEDULE,DSJOBMGR
ISREPEATING,SCHEDULE,DSJOBMGR
JOBID,SCHEDULE,DSJOBMGR
MONTHOFYEAR,SCHEDULE,DSJOBMGR
SCHEDULEACTIVE,SCHEDULE,DSJOBMGR
SCHEDULEID,SCHEDULE,DSJOBMGR
SCHEDULENUM,SCHEDULE,DSJOBMGR
SCHEDULETYPE,SCHEDULE,DSJOBMGR
STARTDATE,SCHEDULE,DSJOBMGR
STARTTIME,SCHEDULE,DSJOBMGR
SCHEDULEID,SCHEDULEPROPS,DSJOBMGR
SCHEDULEPROPNAME,SCHEDULEPROPS,DSJOBMGR
SCHEDULEPROPVALUE,SCHEDULEPROPS,DSJOBMGR
REP_VERSION,VERSION,DSJOBMGR
BLOB_DATA,QBLOB_TRIGGERS,DSSCHED 
TRIGGER_GROUP,QBLOB_TRIGGERS,DSSCHED 
TRIGGER_NAME,QBLOB_TRIGGERS,DSSCHED 
CALENDAR,QCALENDARS,DSSCHED 
CALENDAR_NAME,QCALENDARS,DSSCHED 
CRON_EXPRESSION,QCRON_TRIGGERS,DSSCHED 
TIME_ZONE_ID,QCRON_TRIGGERS,DSSCHED 
TRIGGER_GROUP,QCRON_TRIGGERS,DSSCHED 
TRIGGER_NAME,QCRON_TRIGGERS,DSSCHED 
ENTRY_ID,QFIRED_TRIGGERS,DSSCHED 
FIRED_TIME,QFIRED_TRIGGERS,DSSCHED 
INSTANCE_NAME,QFIRED_TRIGGERS,DSSCHED 
IS_STATEFUL,QFIRED_TRIGGERS,DSSCHED 
IS_VOLATILE,QFIRED_TRIGGERS,DSSCHED 
JOB_GROUP,QFIRED_TRIGGERS,DSSCHED 
JOB_NAME,QFIRED_TRIGGERS,DSSCHED 
PRIORITY,QFIRED_TRIGGERS,DSSCHED 
REQUESTS_RECOVERY,QFIRED_TRIGGERS,DSSCHED 
STATE,QFIRED_TRIGGERS,DSSCHED 
TRIGGER_GROUP,QFIRED_TRIGGERS,DSSCHED 
TRIGGER_NAME,QFIRED_TRIGGERS,DSSCHED 
DESCRIPTION,QJOB_DETAILS,DSSCHED 
IS_DURABLE,QJOB_DETAILS,DSSCHED 
IS_STATEFUL,QJOB_DETAILS,DSSCHED 
IS_VOLATILE,QJOB_DETAILS,DSSCHED 
JOB_CLASS_NAME,QJOB_DETAILS,DSSCHED 
JOB_DATA,QJOB_DETAILS,DSSCHED 
JOB_GROUP,QJOB_DETAILS,DSSCHED 
JOB_NAME,QJOB_DETAILS,DSSCHED 
REQUESTS_RECOVERY,QJOB_DETAILS,DSSCHED 
JOB_GROUP,QJOB_LISTENERS,DSSCHED 
JOB_LISTENER,QJOB_LISTENERS,DSSCHED 
JOB_NAME,QJOB_LISTENERS,DSSCHED 
LOCK_NAME,QLOCKS,DSSCHED 
TRIGGER_GROUP,QPAUSED_TRIGGER_GRPS,DSSCHED 
CHECKIN_INTERVAL,QSCHEDULER_STATE,DSSCHED 
INSTANCE_NAME,QSCHEDULER_STATE,DSSCHED 
LAST_CHECKIN_TIME,QSCHEDULER_STATE,DSSCHED 
REPEAT_COUNT,QSIMPLE_TRIGGERS,DSSCHED 
REPEAT_INTERVAL,QSIMPLE_TRIGGERS,DSSCHED 
TIMES_TRIGGERED,QSIMPLE_TRIGGERS,DSSCHED 
TRIGGER_GROUP,QSIMPLE_TRIGGERS,DSSCHED 
TRIGGER_NAME,QSIMPLE_TRIGGERS,DSSCHED 
CALENDAR_NAME,QTRIGGERS,DSSCHED 
DESCRIPTION,QTRIGGERS,DSSCHED 
END_TIME,QTRIGGERS,DSSCHED 
IS_VOLATILE,QTRIGGERS,DSSCHED 
JOB_DATA,QTRIGGERS,DSSCHED 
JOB_GROUP,QTRIGGERS,DSSCHED 
JOB_NAME,QTRIGGERS,DSSCHED 
MISFIRE_INSTR,QTRIGGERS,DSSCHED 
NEXT_FIRE_TIME,QTRIGGERS,DSSCHED 
PREV_FIRE_TIME,QTRIGGERS,DSSCHED 
PRIORITY,QTRIGGERS,DSSCHED 
START_TIME,QTRIGGERS,DSSCHED 
TRIGGER_GROUP,QTRIGGERS,DSSCHED 
TRIGGER_NAME,QTRIGGERS,DSSCHED 
TRIGGER_STATE,QTRIGGERS,DSSCHED 
TRIGGER_TYPE,QTRIGGERS,DSSCHED 
TRIGGER_GROUP,QTRIGGER_LISTENERS,DSSCHED 
TRIGGER_LISTENER,QTRIGGER_LISTENERS,DSSCHED 
TRIGGER_NAME,QTRIGGER_LISTENERS,DSSCHED 
REP_VERSION,SCHED_VERSION,DSSCHED 
ALERT_OBJECT,ALERT,DSSHSV1 
ALERT_TYPE,ALERT,DSSHSV1 
ALERT_VALUE,ALERT,DSSHSV1 
CATEGORY,ALERT,DSSHSV1 
CATEGORY_ID,ALERT,DSSHSV1 
CHILD_FLAG,ALERT,DSSHSV1 
DATASOURCE,ALERT,DSSHSV1 
ENDED,ALERT,DSSHSV1 
ID,ALERT,DSSHSV1 
OWNER,ALERT,DSSHSV1 
PARENT_ID,ALERT,DSSHSV1 
RESOLVED,ALERT,DSSHSV1 
SEVERITY,ALERT,DSSHSV1 
SINGLETON,ALERT,DSSHSV1 
SNAPSHOT_OBJ_REFID,ALERT,DSSHSV1 
STARTED,ALERT,DSSHSV1 
ALERT_ID,ALERT_COMMENTS,DSSHSV1 
COMMENT,ALERT_COMMENTS,DSSHSV1 
ID,ALERT_COMMENTS,DSSHSV1 
LASTEDITED,ALERT_COMMENTS,DSSHSV1 
USERID,ALERT_COMMENTS,DSSHSV1 
ALERT_ID,ALERT_PROPERTIES,DSSHSV1 
ID,ALERT_PROPERTIES,DSSHSV1 
NAME,ALERT_PROPERTIES,DSSHSV1 
PROPERTY_VALUE,ALERT_PROPERTIES,DSSHSV1 
ID,CATEGORY,DSSHSV1 
NAME,CATEGORY,DSSHSV1 
DBPROFILE,DB_PROFILE_LINK,DSSHSV1 
PROFILE_ID,DB_PROFILE_LINK,DSSHSV1 
COMMENT,MONITOR_PROFILE,DSSHSV1 
DEFAULT_PROFILE,MONITOR_PROFILE,DSSHSV1 
ENABLED,MONITOR_PROFILE,DSSHSV1 
LAST_EDITED,MONITOR_PROFILE,DSSHSV1 
LAST_EDITED_USERID,MONITOR_PROFILE,DSSHSV1 
NAME,MONITOR_PROFILE,DSSHSV1 
OBJ_ID,MONITOR_PROFILE,DSSHSV1 
PROFILE_ID,MONITOR_PROFILE,DSSHSV1 
PROFILE_TYPE,MONITOR_PROFILE,DSSHSV1 
VENDOR_TYPE,MONITOR_PROFILE,DSSHSV1 
OBJ_DATA,OBJECT_STORE,DSSHSV1 
OBJ_ID,OBJECT_STORE,DSSHSV1 
SEQ_ID,OBJECT_STORE,DSSHSV1 
REP_VERSION,SHS_VERSION,DSSHSV1 
DIAGTEXT,ERRORTABLE,ERRORSCHEMA
ERROR_TIMESTAMP,ERRORTABLE,ERRORSCHEMA
OBJECT_NAME,ERRORTABLE,ERRORSCHEMA
OBJECT_SCHEMA,ERRORTABLE,ERRORSCHEMA
OBJECT_TYPE,ERRORTABLE,ERRORSCHEMA
SQLCODE,ERRORTABLE,ERRORSCHEMA
SQLSTATE,ERRORTABLE,ERRORSCHEMA
STATEMENT,ERRORTABLE,ERRORSCHEMA
APPCONN_NUM,APPCONNECTIONS,HEALTHMETRICS
DATABASE_NAME,APPCONNECTIONS,HEALTHMETRICS
MEMBER,APPCONNECTIONS,HEALTHMETRICS
SNAPSHOT_ID,APPCONNECTIONS,HEALTHMETRICS
SNAPSHOT_TIME,APPCONNECTIONS,HEALTHMETRICS
DATABASE_NAME,BLOCKING_LOG_ALERTS,HEALTHMETRICS
FUNCTION_NAME,BLOCKING_LOG_ALERTS,HEALTHMETRICS
